date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:00:25	245/245	---MCZ	200	added ('OK')	text/plain	date:Tue,%2030%20May%202023%2014:00:26%20GMT	https://www.secure.instagram.com/robots.txt		(from )
21:00:25	107217/107217	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:25%20GMT	https://www.secure.instagram.com/accounts/login/	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index.html	(from )
21:00:25	187029/187029	---M-Z	200	added ('OK')	text/css	etag:%22706102f0d2c1%22	https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css	(from https://www.secure.instagram.com/accounts/login/)
21:00:25	109328/109328	---M-Z	200	added ('OK')	text/css	etag:%22c56080a22250%22	https://www.secure.instagram.com/static/bundles/metro/Consumer.css/c56080a22250.css	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/Consumer.css/c56080a22250.css	(from https://www.secure.instagram.com/accounts/login/)
21:00:25	2625/2625	---M-Z	200	added ('OK')	text/css	etag:%2255ba8f05e763%22	https://www.secure.instagram.com/static/bundles/metro/FBSignupPage.css/55ba8f05e763.css	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/FBSignupPage.css/55ba8f05e763.css	(from https://www.secure.instagram.com/accounts/login/)
21:00:26	32/32	---M-Z	200	added ('OK')	text/css	etag:%223ce984c47339%22	https://www.secure.instagram.com/static/bundles/metro/LoginAndSignupPage.css/3ce984c47339.css	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/LoginAndSignupPage.css/3ce984c47339.css	(from https://www.secure.instagram.com/accounts/login/)
21:00:26	272526/272526	---M-Z	200	added ('OK')	text/javascript	etag:%221ab08297cf9d%22	https://www.secure.instagram.com/static/bundles/metro/Vendor.js/1ab08297cf9d.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/Vendor.js/1ab08297cf9d.js	(from https://www.secure.instagram.com/accounts/login/)
21:00:26	311271/311271	---M-Z	200	added ('OK')	text/javascript	etag:%22fbf2d1c5853f%22	https://www.secure.instagram.com/static/bundles/metro/fr_FR.js/fbf2d1c5853f.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/fr_FR.js/fbf2d1c5853f.js	(from https://www.secure.instagram.com/accounts/login/)
21:00:26	1611751/1611751	---M-Z	200	added ('OK')	text/javascript	etag:%22ab38f13faa4c%22	https://www.secure.instagram.com/static/bundles/metro/ConsumerLibCommons.js/ab38f13faa4c.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/ConsumerLibCommons.js/ab38f13faa4c.js	(from https://www.secure.instagram.com/accounts/login/)
21:00:26	626185/626185	---M-Z	200	added ('OK')	text/javascript	etag:%22f25c2bb588a3%22	https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.js/f25c2bb588a3.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.js/f25c2bb588a3.js	(from https://www.secure.instagram.com/accounts/login/)
21:00:27	0/0	---M-Z	200	added ('OK')	text/javascript	etag:%22c4ca4238a0b9%22	https://www.secure.instagram.com/static/bundles/metro/ConsumerAsyncCommons.js/c4ca4238a0b9.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/ConsumerAsyncCommons.js/c4ca4238a0b9.js	(from https://www.secure.instagram.com/accounts/login/)
21:00:27	1733784/1733784	---M-Z	200	added ('OK')	text/javascript	etag:%2266256c6915ac%22	https://www.secure.instagram.com/static/bundles/metro/Consumer.js/66256c6915ac.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/Consumer.js/66256c6915ac.js	(from https://www.secure.instagram.com/accounts/login/)
21:00:27	8027/8027	---M-Z	200	added ('OK')	text/javascript	etag:%2283f4ec74822e%22	https://www.secure.instagram.com/static/bundles/metro/FBSignupPage.js/83f4ec74822e.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/FBSignupPage.js/83f4ec74822e.js	(from https://www.secure.instagram.com/accounts/login/)
21:00:27	2585/2585	---M-Z	200	added ('OK')	text/javascript	etag:%228a18fdb914a0%22	https://www.secure.instagram.com/static/bundles/metro/LoginAndSignupPage.js/8a18fdb914a0.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/LoginAndSignupPage.js/8a18fdb914a0.js	(from https://www.secure.instagram.com/accounts/login/)
21:00:28	567507/567507	---M-Z	200	added ('OK')	text/javascript	etag:%22898fc6071b3c%22	https://www.secure.instagram.com/static/bundles/metro/FeedPageContainer.js/898fc6071b3c.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/FeedPageContainer.js/898fc6071b3c.js	(from https://www.secure.instagram.com/accounts/login/)
21:00:28	88680/88680	---M-Z	200	added ('OK')	text/css	etag:%22b9fabb53bf36%22	https://www.secure.instagram.com/static/bundles/metro/FeedPageContainer.css/b9fabb53bf36.css	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/FeedPageContainer.css/b9fabb53bf36.css	(from https://www.secure.instagram.com/accounts/login/)
21:00:28	20944/20944	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20May%202023%2019:00:28%20GMT	https://www.secure.instagram.com/accounts/login/GET	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/GET	(from https://www.secure.instagram.com/accounts/login/)
21:00:28	7763/7763	---M-Z	200	added ('OK')	image/png	etag:%22666282be8229%22	https://www.secure.instagram.com/static/images/ico/apple-touch-icon-76x76-precomposed.png/666282be8229.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/images/ico/apple-touch-icon-76x76-precomposed.png/666282be8229.png	(from https://www.secure.instagram.com/accounts/login/)
21:00:28	15536/15536	---M-Z	200	added ('OK')	image/png	etag:%228a5bd3f267b1%22	https://www.secure.instagram.com/static/images/ico/apple-touch-icon-120x120-precomposed.png/8a5bd3f267b1.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/images/ico/apple-touch-icon-120x120-precomposed.png/8a5bd3f267b1.png	(from https://www.secure.instagram.com/accounts/login/)
21:00:29	22661/22661	---M-Z	200	added ('OK')	image/png	etag:%2268193576ffc5%22	https://www.secure.instagram.com/static/images/ico/apple-touch-icon-152x152-precomposed.png/68193576ffc5.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/images/ico/apple-touch-icon-152x152-precomposed.png/68193576ffc5.png	(from https://www.secure.instagram.com/accounts/login/)
21:00:29	26264/26264	---M-Z	200	added ('OK')	image/png	etag:%224985e31c9100%22	https://www.secure.instagram.com/static/images/ico/apple-touch-icon-167x167-precomposed.png/4985e31c9100.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/images/ico/apple-touch-icon-167x167-precomposed.png/4985e31c9100.png	(from https://www.secure.instagram.com/accounts/login/)
21:00:29	29419/29419	---M-Z	200	added ('OK')	image/png	etag:%22c06fdb2357bd%22	https://www.secure.instagram.com/static/images/ico/apple-touch-icon-180x180-precomposed.png/c06fdb2357bd.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/images/ico/apple-touch-icon-180x180-precomposed.png/c06fdb2357bd.png	(from https://www.secure.instagram.com/accounts/login/)
21:00:29	34715/34715	---M-Z	200	added ('OK')	image/png	etag:%2268d99ba29cc8%22	https://www.secure.instagram.com/static/images/ico/favicon-192.png/68d99ba29cc8.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/images/ico/favicon-192.png/68d99ba29cc8.png	(from https://www.secure.instagram.com/accounts/login/)
21:00:30	44584/44584	---M-Z	200	added ('OK')	text/javascript	etag:%223acdc39d5594%22	https://www.secure.instagram.com/static/bundles/metro/Polyfills.js/3acdc39d5594.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/Polyfills.js/3acdc39d5594.js	(from https://www.secure.instagram.com/accounts/login/)
21:00:30	107163/107163	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:30%20GMT	https://www.secure.instagram.com/accounts/login/?hl=en	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexfef7.html	(from https://www.secure.instagram.com/accounts/login/)
21:00:30	20944/20944	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20May%202023%2019:00:30%20GMT	https://www.secure.instagram.com/accounts/login/POST	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/POST	(from https://www.secure.instagram.com/accounts/login/)
21:00:31	14900/14900	---M-Z	200	added ('OK')	image/png	etag:%226af9c5060ebc%22	https://www.secure.instagram.com/static/bundles/metro/sprite_wellbeing_6af9c5060ebc.png/6af9c5060ebc.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_wellbeing_6af9c5060ebc.png/6af9c5060ebc.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:31	107222/107222	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:31%20GMT	https://www.secure.instagram.com/accounts/login/?hl=fr	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index7d7c.html	(from https://www.secure.instagram.com/accounts/login/)
21:00:31	53852/53852	---M-Z	200	added ('OK')	image/png	etag:%22c0241d394c59%22	https://www.secure.instagram.com/static/bundles/metro/sprite_wellbeing_2x_c0241d394c59.png/c0241d394c59.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_wellbeing_2x_c0241d394c59.png/c0241d394c59.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:31	107196/107196	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:31%20GMT	https://www.secure.instagram.com/accounts/login/?hl=it	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexa209.html	(from https://www.secure.instagram.com/accounts/login/)
21:00:31	107218/107218	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:31%20GMT	https://www.secure.instagram.com/accounts/login/?hl=de	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index0016.html	(from https://www.secure.instagram.com/accounts/login/)
21:00:31	10516/10516	---M-Z	200	added ('OK')	image/png	etag:%22ce36b733f814%22	https://www.secure.instagram.com/static/bundles/metro/sprite_stories_ce36b733f814.png/ce36b733f814.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_stories_ce36b733f814.png/ce36b733f814.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:32	107214/107214	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:32%20GMT	https://www.secure.instagram.com/accounts/login/?hl=es	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexde3a.html	(from https://www.secure.instagram.com/accounts/login/)
21:00:32	32217/32217	---M-Z	200	added ('OK')	image/png	etag:%225b2f74f4bf86%22	https://www.secure.instagram.com/static/bundles/metro/sprite_stories_2x_5b2f74f4bf86.png/5b2f74f4bf86.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_stories_2x_5b2f74f4bf86.png/5b2f74f4bf86.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:32	18032/18032	---M-Z	200	added ('OK')	image/png	etag:%22ff60b6c57870%22	https://www.secure.instagram.com/static/bundles/metro/sprite_nametag_ff60b6c57870.png/ff60b6c57870.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_nametag_ff60b6c57870.png/ff60b6c57870.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:32	107152/107152	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:32%20GMT	https://www.secure.instagram.com/accounts/login/?hl=zh-cn	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index0b8e.html	(from https://www.secure.instagram.com/accounts/login/)
21:00:32	40519/40519	---M-Z	200	added ('OK')	image/png	etag:%2269c195e9ff3c%22	https://www.secure.instagram.com/static/bundles/metro/sprite_nametag_2x_69c195e9ff3c.png/69c195e9ff3c.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_nametag_2x_69c195e9ff3c.png/69c195e9ff3c.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:32	2031/2031	---M-Z	200	added ('OK')	image/png	etag:%2265c15d7731ea%22	https://www.secure.instagram.com/static/bundles/metro/sprite_mediatypes_65c15d7731ea.png/65c15d7731ea.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_mediatypes_65c15d7731ea.png/65c15d7731ea.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:32	2778/2778	---M-Z	200	added ('OK')	image/png	etag:%223be21f338c88%22	https://www.secure.instagram.com/static/bundles/metro/sprite_mediatypes_2x_3be21f338c88.png/3be21f338c88.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_mediatypes_2x_3be21f338c88.png/3be21f338c88.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:33	224163/224163	---M-Z	200	added ('OK')	image/png	etag:%22a8b779d42a06%22	https://www.secure.instagram.com/static/bundles/metro/sprite_loggedout_a8b779d42a06.png/a8b779d42a06.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_loggedout_a8b779d42a06.png/a8b779d42a06.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:33	107163/107163	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:33%20GMT	https://www.secure.instagram.com/accounts/login/?hl=zh-tw	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexf854.html	(from https://www.secure.instagram.com/accounts/login/)
21:00:33	770984/770984	---M-Z	200	added ('OK')	image/png	etag:%22f312a9d8c529%22	https://www.secure.instagram.com/static/bundles/metro/sprite_loggedout_2x_f312a9d8c529.png/f312a9d8c529.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_loggedout_2x_f312a9d8c529.png/f312a9d8c529.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:34	179145/179145	---M-Z	200	added ('OK')	image/png	etag:%2241972edb0a7c%22	https://www.secure.instagram.com/static/bundles/metro/sprite_glyphs_41972edb0a7c.png/41972edb0a7c.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_glyphs_41972edb0a7c.png/41972edb0a7c.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:34	1309/1309	---M-Z	200	added ('OK')	image/png	etag:%2204482f505972%22	https://www.secure.instagram.com/static/bundles/metro/sprite_debuginfo_04482f505972.png/04482f505972.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_debuginfo_04482f505972.png/04482f505972.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:34	422643/422643	---M-Z	200	added ('OK')	image/png	etag:%222930429694e0%22	https://www.secure.instagram.com/static/bundles/metro/sprite_glyphs_2x_2930429694e0.png/2930429694e0.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_glyphs_2x_2930429694e0.png/2930429694e0.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:34	1499/1499	---M-Z	200	added ('OK')	image/png	etag:%2224b85a13663c%22	https://www.secure.instagram.com/static/bundles/metro/sprite_debuginfo_2x_24b85a13663c.png/24b85a13663c.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_debuginfo_2x_24b85a13663c.png/24b85a13663c.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:34	107204/107204	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:34%20GMT	https://www.secure.instagram.com/accounts/login/?hl=ja	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index9e29.html	(from https://www.secure.instagram.com/accounts/login/)
21:00:34	76578/76578	---M-Z	200	added ('OK')	image/png	etag:%2232f0a4f27407%22	https://www.secure.instagram.com/static/bundles/metro/sprite_core_32f0a4f27407.png/32f0a4f27407.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_core_32f0a4f27407.png/32f0a4f27407.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:35	190706/190706	---M-Z	200	added ('OK')	image/png	etag:%22bcd90c1d4868%22	https://www.secure.instagram.com/static/bundles/metro/sprite_core_2x_bcd90c1d4868.png/bcd90c1d4868.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_core_2x_bcd90c1d4868.png/bcd90c1d4868.png	(from https://www.secure.instagram.com/static/bundles/metro/ConsumerUICommons.css/706102f0d2c1.css)
21:00:35	4768/4768	---M-Z	200	added ('OK')	image/png	etag:%222fdc79aa66b0%22	https://www.secure.instagram.com/static/bundles/metro/sprite_video_2fdc79aa66b0.png/2fdc79aa66b0.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sprite_video_2fdc79aa66b0.png/2fdc79aa66b0.png	(from https://www.secure.instagram.com/static/bundles/metro/Consumer.css/c56080a22250.css)
21:00:35	107196/107196	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:35%20GMT	https://www.secure.instagram.com/accounts/login/?hl=ko	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index232e.html	(from https://www.secure.instagram.com/accounts/login/)
